"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1002.9","1006.4","1005.0","2022-06-10 00:01","1001.4","2022-06-10 15:00","26.6","31.0","2022-06-10 15:00","23.9","2022-06-10 05:14","24.1","87","61","2022-06-10 14:55","1.0","180","4.7","340","2022-06-10 16:29","2.5","5.5","0.5","2022-06-10 06:27","0.5","2022-06-10 06:27","0.6","4.4","11.48","27.8","-2.0","8","2022-06-10 14:00","9.5"
"11","1004.6","1008.1","1007.2","2022-06-11 22:17","1002.4","2022-06-11 03:52","26.3","32.3","2022-06-11 12:22","23.5","2022-06-11 19:12","23.1","84","54","2022-06-11 10:07","1.8","100","11.2","290","2022-06-11 11:29","1.5","3.1","1.0","2022-06-11 16:59","1.0","2022-06-11 16:59","2.5","18.3","14.06","27.5","-2.3","8","2022-06-11 13:00","9.3"
"12","1005.2","1008.7","1006.3","2022-06-12 09:00","1004.0","2022-06-12 15:56","24.7","26.2","2022-06-12 14:57","23.0","2022-06-12 02:56","23.7","94","85","2022-06-12 10:39","0.9","80","5.8","70","2022-06-12 03:05","11.0","10.0","1.0","2022-06-12 01:05","4.0","2022-06-12 01:05","0.0","0.0","4.58","20.3","-0.8","3","2022-06-12 11:00","10.0"
"13","1001.9","1005.4","1004.3","2022-06-13 00:06","1000.4","2022-06-13 14:15","28.8","34.9","2022-06-13 12:27","23.7","2022-06-13 04:24","23.6","75","47","2022-06-13 12:09","1.8","280","16.0","300","2022-06-13 12:25","0.0","0.0","0.0","...","0.0","...","5.3","38.9","22.21","45.0","3.4","13","2022-06-13 13:00","8.5"
"14","1003.3","1006.8","1006.7","2022-06-14 22:59","1001.4","2022-06-14 13:35","29.4","35.2","2022-06-14 12:47","25.3","2022-06-14 23:59","23.6","72","44","2022-06-14 12:48","2.1","290","11.9","280","2022-06-14 16:16","1.0","0.3","0.5","2022-06-14 23:17","1.0","2022-06-14 23:17","4.9","35.9","21.64","43.8","-5.9","14","2022-06-14 13:00","8.5"
"15","1006.2","1009.7","1008.1","2022-06-15 22:41","1004.4","2022-06-15 07:55","26.1","28.3","2022-06-15 13:18","25.1","2022-06-15 15:58","24.6","91","75","2022-06-15 13:17","1.0","160","6.3","280","2022-06-15 15:06","8.5","7.5","1.0","2022-06-15 14:11","4.0","2022-06-15 14:11","0.0","0.0","4.84","26.3","-0.4","4","2022-06-15 13:00","10.0"
"16","1006.5","1010.0","1009.2","2022-06-16 09:12","1004.8","2022-06-16 14:24","26.2","29.8","2022-06-16 14:15","23.8","2022-06-16 09:42","23.7","87","66","2022-06-16 13:02","1.1","160","8.7","250","2022-06-16 08:33","6.5","3.8","3.0","2022-06-16 18:18","4.0","2022-06-16 18:07","1.2","8.8","9.62","30.0","-1.1","11","2022-06-16 12:00","9.5"
"17","1004.9","1008.4","1005.9","2022-06-17 00:01","1004.1","2022-06-17 14:36","28.2","31.7","2022-06-17 13:25","24.6","2022-06-17 03:07","23.8","78","61","2022-06-17 13:34","1.5","160","9.4","290","2022-06-17 11:43","0.0","0.0","0.0","...","0.0","...","1.7","12.5","13.92","37.5","3.7","7","2022-06-17 10:00","9.3"
"18","1004.2","1007.6","1005.5","2022-06-18 21:48","1002.8","2022-06-18 15:01","29.9","35.1","2022-06-18 13:39","25.9","2022-06-18 04:57","23.3","69","46","2022-06-18 11:50","1.6","310","9.9","280","2022-06-18 13:38","0.0","0.0","0.0","...","0.0","...","8.1","59.3","24.39","41.3","4.6","13","2022-06-18 12:00","7.8"
"19","1004.0","1007.5","1004.9","2022-06-19 06:57","1002.5","2022-06-19 14:58","29.4","34.6","2022-06-19 12:11","26.3","2022-06-19 05:16","23.7","72","48","2022-06-19 12:41","1.6","170","7.9","260","2022-06-19 15:13","0.0","0.0","0.0","...","0.0","...","6.1","44.7","20.00","32.5","4.8","12","2022-06-19 13:00","7.0"
"20","1002.2","1005.7","1003.7","2022-06-20 00:01","1000.4","2022-06-20 16:05","30.1","34.5","2022-06-20 12:09","25.9","2022-06-20 05:21","23.2","68","48","2022-06-20 12:28","2.0","280","9.3","300","2022-06-20 17:17","0.0","0.0","0.0","...","0.0","...","6.2","45.4","19.56","32.5","4.8","10","2022-06-20 11:00","7.3"
"21","1003.6","1007.1","1006.0","2022-06-21 22:54","1000.8","2022-06-21 02:07","29.2","33.6","2022-06-21 11:41","26.9","2022-06-21 05:54","23.2","71","55","2022-06-21 10:36","1.7","140","11.5","160","2022-06-21 15:27","0.0","0.0","0.0","...","0.0","...","2.2","16.1","16.57","25.0","2.7","10","2022-06-21 12:00","8.8"
"22","1006.7","1010.1","1008.7","2022-06-22 21:55","1004.7","2022-06-22 01:29","30.1","35.2","2022-06-22 12:44","26.1","2022-06-22 05:10","23.8","70","47","2022-06-22 11:44","1.7","160","6.9","360","2022-06-22 16:25","T","0.1","T","2022-06-22 19:01","T","2022-06-22 19:01","7.3","53.5","21.21","37.5","-4.6","11","2022-06-22 11:00","5.8"
"23","1007.1","1010.6","1008.8","2022-06-23 07:48","1005.0","2022-06-23 13:56","29.3","35.6","2022-06-23 11:32","26.4","2022-06-23 16:20","23.9","74","46","2022-06-23 11:13","1.6","170","7.6","220","2022-06-23 15:35","1.0","2.2","0.5","2022-06-23 16:09","0.5","2022-06-23 15:34","8.5","62.3","21.47","32.5","-3.4","12","2022-06-23 12:00","4.8"
"24","1005.6","1009.1","1007.0","2022-06-24 07:55","1004.2","2022-06-24 13:13","27.4","34.8","2022-06-24 11:20","24.9","2022-06-24 13:59","23.4","80","49","2022-06-24 10:47","1.5","170","24.2","180","2022-06-24 13:45","47.5","4.9","18.0","2022-06-24 13:43","42.5","2022-06-24 13:32","7.5","55.0","18.38","25.3","-6.1","12","2022-06-24 12:00","8.3"
"25","1005.4","1008.9","1006.7","2022-06-25 18:49","1003.2","2022-06-25 01:57","27.3","33.6","2022-06-25 12:05","24.5","2022-06-25 05:00","23.7","82","50","2022-06-25 11:24","1.3","160","9.3","60","2022-06-25 13:55","18.5","3.1","4.0","2022-06-25 13:44","12.0","2022-06-25 13:44","6.6","48.4","17.79","36.5","-4.8","11","2022-06-25 11:00","8.0"
"26","1007.0","1010.5","1008.5","2022-06-26 08:42","1005.6","2022-06-26 01:53","29.2","34.8","2022-06-26 12:21","25.2","2022-06-26 03:08","24.3","76","50","2022-06-26 12:04","1.2","220","8.2","340","2022-06-26 12:57","4.0","0.5","4.0","2022-06-26 15:24","4.0","2022-06-26 15:24","9.4","68.9","25.47","46.3","-4.7","13","2022-06-26 13:00","6.3"
"27","1005.6","1009.0","1007.5","2022-06-27 07:48","1004.0","2022-06-27 23:44","29.0","34.3","2022-06-27 11:42","26.8","2022-06-27 03:31","24.4","76","56","2022-06-27 11:15","1.4","150","7.4","340","2022-06-27 13:04","13.5","1.4","5.0","2022-06-27 16:41","8.0","2022-06-27 16:37","6.7","49.1","17.86","28.5","-4.4","10","2022-06-27 12:00","7.8"
"28","1002.5","1006.0","1004.4","2022-06-28 06:19","1000.8","2022-06-28 15:49","29.8","33.6","2022-06-28 13:21","26.1","2022-06-28 05:29","23.5","69","54","2022-06-28 12:58","1.4","90","6.8","90","2022-06-28 12:32","0.0","0.0","0.0","...","0.0","...","5.0","36.7","16.85","38.8","4.4","10","2022-06-28 13:00","6.0"
"29","1001.3","1004.7","1003.1","2022-06-29 20:54","999.4","2022-06-29 16:00","29.9","33.5","2022-06-29 13:03","27.5","2022-06-29 19:45","23.8","70","60","2022-06-29 16:40","1.7","120","10.5","120","2022-06-29 16:26","0.0","0.0","0.0","...","0.0","...","4.9","36.0","15.00","38.8","3.8","9","2022-06-29 13:00","6.0"
"30","1001.4","1004.8","1002.8","2022-06-30 21:44","1000.0","2022-06-30 15:46","30.7","33.6","2022-06-30 10:56","27.3","2022-06-30 04:56","22.5","62","52","2022-06-30 10:32","3.9","120","15.5","70","2022-06-30 13:12","0.0","0.0","0.0","...","0.0","...","11.5","84.4","28.43","35.0","7.8","14","2022-06-30 12:00","3.3"
