"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"13","1016.7","...","1018.5","2021-12-13 08:23","1014.2","2021-12-13 15:22","20.5","27.0","2021-12-13 13:52","16.9","2021-12-13 03:11","...","74","46","2021-12-13 13:52","2.5","5","9.9","13","2021-12-13 06:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1015.6","...","1017.7","2021-12-14 09:01","1013.1","2021-12-14 14:32","20.9","26.6","2021-12-14 12:56","16.2","2021-12-14 05:21","...","78","48","2021-12-14 12:22","1.5","17","5.3","2","2021-12-14 23:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1014.6","...","1015.0","2021-12-15 23:43","1011.5","2021-12-15 15:08","21.7","27.2","2021-12-15 14:46","19.6","2021-12-15 23:52","...","82","51","2021-12-15 15:01","1.7","4","5.3","239","2021-12-15 15:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1014.0","...","1015.5","2021-12-16 08:21","1011.5","2021-12-16 15:11","21.5","26.4","2021-12-16 11:22","17.3","2021-12-16 06:09","...","84","60","2021-12-16 15:33","1.7","15","8.6","250","2021-12-16 11:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1014.6","...","1017.5","2021-12-17 21:32","1011.7","2021-12-17 14:12","20.7","28.4","2021-12-17 13:24","16.3","2021-12-17 23:42","...","75","43","2021-12-17 13:24","2.7","2","11.1","15","2021-12-17 21:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1018.4","...","1020.0","2021-12-18 09:33","1016.5","2021-12-18 02:21","17.4","20.7","2021-12-18 13:51","14.7","2021-12-18 06:01","...","60","46","2021-12-18 13:55","2.7","6","10.0","18","2021-12-18 00:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1018.4","...","1020.5","2021-12-19 07:55","1016.3","2021-12-19 15:23","19.3","25.1","2021-12-19 13:11","15.6","2021-12-19 03:41","...","62","41","2021-12-19 13:11","1.6","5","6.8","2","2021-12-19 02:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1016.7","...","1018.6","2021-12-20 09:52","1014.5","2021-12-20 23:51","19.1","22.8","2021-12-20 12:41","17.1","2021-12-20 23:43","...","80","54","2021-12-20 12:51","1.5","6","7.8","353","2021-12-20 19:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1011.9","...","1014.6","2021-12-21 01:21","1009.0","2021-12-21 15:27","20.0","24.3","2021-12-21 20:21","16.8","2021-12-21 02:37","...","96","86","2021-12-21 14:31","1.5","1","7.4","348","2021-12-21 21:36","11.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1011.5","...","1013.8","2021-12-22 20:24","1010.0","2021-12-22 14:32","20.5","25.2","2021-12-22 14:31","17.9","2021-12-22 06:16","...","90","70","2021-12-22 14:31","2.4","4","8.2","5","2021-12-22 06:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1013.0","...","1014.6","2021-12-23 09:11","1011.1","2021-12-23 14:27","21.0","26.2","2021-12-23 13:31","18.3","2021-12-23 06:52","...","86","65","2021-12-23 13:49","1.9","6","6.0","23","2021-12-23 12:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1013.4","...","1015.6","2021-12-24 22:41","1011.7","2021-12-24 14:04","21.9","27.5","2021-12-24 13:12","19.2","2021-12-24 00:55","...","85","53","2021-12-24 10:46","2.3","353","9.7","355","2021-12-24 15:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1017.1","...","1020.2","2021-12-25 23:01","1014.7","2021-12-25 02:02","18.8","21.3","2021-12-25 13:21","15.4","2021-12-25 22:53","...","86","73","2021-12-25 15:34","2.3","358","8.3","6","2021-12-25 23:20","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1021.1","...","1023.0","2021-12-26 22:22","1019.1","2021-12-26 02:22","16.2","19.4","2021-12-26 14:51","14.3","2021-12-26 04:41","...","85","71","2021-12-26 15:03","2.6","3","9.0","14","2021-12-26 03:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1022.7","...","1024.7","2021-12-27 09:06","1020.6","2021-12-27 14:45","15.2","18.1","2021-12-27 15:15","13.6","2021-12-27 23:53","...","87","76","2021-12-27 13:15","2.5","3","8.8","6","2021-12-27 09:22","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1021.0","...","1023.3","2021-12-28 00:38","1018.2","2021-12-28 15:21","17.6","24.1","2021-12-28 14:31","13.4","2021-12-28 05:01","...","83","47","2021-12-28 12:41","2.1","1","7.8","354","2021-12-28 00:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1020.1","...","1021.3","2021-12-29 21:21","1018.2","2021-12-29 14:34","19.4","26.2","2021-12-29 13:03","17.2","2021-12-29 23:41","...","79","40","2021-12-29 12:31","2.0","18","6.7","326","2021-12-29 15:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1020.6","...","1022.2","2021-12-30 09:01","1018.3","2021-12-30 13:51","18.8","24.5","2021-12-30 14:36","15.5","2021-12-30 07:02","...","73","45","2021-12-30 15:36","2.1","6","7.1","2","2021-12-30 04:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1021.7","...","1023.2","2021-12-31 07:21","1019.1","2021-12-31 14:51","17.7","24.0","2021-12-31 14:12","13.6","2021-12-31 06:50","...","64","40","2021-12-31 14:17","2.3","4","8.0","6","2021-12-31 23:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
