"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1008.7","...","1010.6","2021-12-10 08:56","1006.8","2021-12-10 14:25","21.2","24.0","2021-12-10 14:16","19.1","2021-12-10 23:52","...","72","56","2021-12-10 14:24","1.6","121","7.6","113","2021-12-10 13:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1008.8","...","1010.7","2021-12-11 08:29","1006.9","2021-12-11 14:56","21.3","27.0","2021-12-11 13:40","17.9","2021-12-11 06:41","...","77","48","2021-12-11 13:25","0.7","105","5.6","119","2021-12-11 10:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1010.5","...","1012.6","2021-12-12 22:47","1008.4","2021-12-12 02:35","18.5","21.5","2021-12-12 11:15","16.1","2021-12-12 23:02","...","91","75","2021-12-12 11:15","0.5","131","6.6","134","2021-12-12 13:38","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1010.4","...","1013.1","2021-12-13 09:34","1008.6","2021-12-13 23:51","17.0","19.9","2021-12-13 13:18","15.6","2021-12-13 06:22","...","90","71","2021-12-13 13:17","1.2","118","6.2","142","2021-12-13 23:53","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1006.4","...","1008.8","2021-12-15 00:00","1004.1","2021-12-14 14:38","20.0","24.3","2021-12-14 14:28","16.2","2021-12-14 01:54","...","77","60","2021-12-14 14:36","1.8","121","7.0","108","2021-12-14 09:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1004.9","...","1007.2","2021-12-15 09:55","1002.1","2021-12-15 15:38","21.1","26.7","2021-12-15 13:15","16.9","2021-12-15 06:36","...","80","55","2021-12-15 13:15","0.1","76","3.1","265","2021-12-15 14:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1005.1","...","1006.8","2021-12-16 23:56","1002.8","2021-12-16 14:44","20.8","26.1","2021-12-16 14:25","17.6","2021-12-16 06:32","...","85","55","2021-12-16 14:27","0.2","118","3.4","271","2021-12-16 15:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1010.7","...","1015.4","2021-12-17 23:15","1006.6","2021-12-17 00:02","17.2","19.7","2021-12-17 04:28","13.6","2021-12-17 23:52","...","77","58","2021-12-17 16:52","0.9","117","7.9","133","2021-12-17 22:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1013.6","...","1015.2","2021-12-19 00:00","1012.1","2021-12-18 15:44","14.8","16.5","2021-12-18 12:15","13.1","2021-12-18 03:35","...","64","51","2021-12-18 01:41","1.4","119","8.0","129","2021-12-18 04:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1010.9","...","1014.0","2021-12-19 08:31","1008.5","2021-12-19 15:06","16.6","20.1","2021-12-19 13:57","13.5","2021-12-19 07:01","...","58","44","2021-12-19 13:02","2.0","119","9.3","122","2021-12-19 14:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1007.6","...","1009.2","2021-12-20 08:53","1006.0","2021-12-20 23:59","18.6","22.2","2021-12-20 11:17","15.5","2021-12-20 00:02","...","72","52","2021-12-20 12:33","0.8","122","7.6","109","2021-12-20 00:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1003.7","...","1006.1","2021-12-21 00:42","1000.2","2021-12-21 16:07","17.4","18.7","2021-12-21 11:58","15.9","2021-12-21 05:32","...","96","77","2021-12-21 00:21","0.1","113","4.7","139","2021-12-21 15:21","29.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1005.5","...","1007.1","2021-12-22 20:15","1003.3","2021-12-22 02:11","16.5","17.5","2021-12-22 11:46","15.4","2021-12-22 23:12","...","97","90","2021-12-22 18:41","0.5","103","5.1","124","2021-12-22 10:34","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1004.6","...","1006.6","2021-12-23 09:29","1002.8","2021-12-23 15:03","18.9","21.9","2021-12-23 14:31","15.6","2021-12-23 00:01","...","93","80","2021-12-23 14:31","0.2","120","3.1","126","2021-12-23 08:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1005.6","...","1009.3","2021-12-24 23:57","1002.9","2021-12-24 03:15","18.0","19.4","2021-12-24 00:02","16.8","2021-12-24 08:22","...","94","66","2021-12-24 23:32","0.2","124","4.3","136","2021-12-24 20:48","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1012.9","...","1016.6","2021-12-25 22:54","1008.7","2021-12-25 00:23","15.4","17.5","2021-12-26 00:00","12.7","2021-12-25 22:41","...","89","70","2021-12-25 01:35","0.7","117","6.3","130","2021-12-25 12:31","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1016.9","...","1018.8","2021-12-26 09:10","1015.4","2021-12-26 16:21","13.4","15.8","2021-12-26 12:16","11.7","2021-12-26 05:51","...","87","68","2021-12-26 13:31","1.0","116","6.3","123","2021-12-26 16:57","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1016.5","...","1018.5","2021-12-27 09:00","1014.8","2021-12-27 14:40","12.4","13.5","2021-12-27 23:59","11.0","2021-12-27 05:55","...","91","85","2021-12-27 18:21","1.2","120","6.1","136","2021-12-27 22:58","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1012.3","...","1015.4","2021-12-28 00:19","1010.1","2021-12-28 15:32","16.4","20.2","2021-12-28 12:08","12.8","2021-12-28 00:01","...","84","65","2021-12-28 12:02","0.8","118","5.7","130","2021-12-28 04:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1012.0","...","1014.0","2021-12-29 20:55","1010.5","2021-12-29 14:32","16.9","19.9","2021-12-29 12:37","14.6","2021-12-29 00:04","...","86","72","2021-12-29 14:56","0.1","122","3.1","299","2021-12-29 13:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1014.6","...","1016.3","2021-12-30 09:40","1013.2","2021-12-30 15:10","15.3","17.0","2021-12-30 12:52","13.8","2021-12-30 05:21","...","68","55","2021-12-30 12:52","1.2","117","6.4","113","2021-12-30 14:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1014.2","...","1015.9","2021-12-31 09:19","1012.1","2021-12-31 15:56","15.2","17.7","2021-12-31 12:07","13.7","2021-12-31 01:55","...","70","57","2021-12-31 12:07","1.5","116","8.0","131","2021-12-31 20:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
