"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.7","...","1015.5","2021-01-01 00:06","1009.7","2021-01-01 15:14","12.6","16.2","2021-01-01 14:32","9.3","2021-01-01 03:51","...","65","51","2021-01-01 14:09","0.7","118","5.7","125","2021-01-01 10:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1011.2","...","1013.1","2021-01-02 04:45","1009.9","2021-01-02 22:19","13.7","15.5","2021-01-02 15:12","11.9","2021-01-02 07:42","...","75","64","2021-01-02 11:59","1.2","105","6.7","111","2021-01-02 12:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1010.1","...","1012.1","2021-01-03 06:32","1007.7","2021-01-03 14:55","17.3","22.3","2021-01-03 14:05","13.3","2021-01-03 05:55","...","76","53","2021-01-03 13:10","1.1","122","6.5","106","2021-01-03 15:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1008.8","...","1011.1","2021-01-04 09:00","1006.1","2021-01-04 14:53","17.3","19.9","2021-01-04 11:22","15.5","2021-01-04 04:24","...","93","82","2021-01-04 11:29","0.3","120","4.6","141","2021-01-04 05:36","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1008.9","...","1010.8","2021-01-05 20:49","1007.0","2021-01-05 14:06","15.4","17.0","2021-01-05 00:18","13.6","2021-01-05 22:31","...","94","85","2021-01-05 15:21","0.6","105","4.7","129","2021-01-05 03:48","5.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1008.2","...","1010.6","2021-01-06 08:26","1005.1","2021-01-06 14:41","14.1","15.5","2021-01-06 10:13","13.1","2021-01-06 23:31","...","91","79","2021-01-06 10:16","0.8","115","5.6","116","2021-01-06 12:47","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1011.1","...","1014.3","2021-01-07 23:42","1007.8","2021-01-07 02:41","10.8","13.5","2021-01-07 00:32","7.5","2021-01-07 23:52","...","95","89","2021-01-07 23:08","0.5","115","5.1","129","2021-01-07 23:05","19.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1014.4","...","1015.4","2021-01-08 20:50","1012.9","2021-01-08 14:27","6.7","7.8","2021-01-08 00:02","5.8","2021-01-08 07:12","...","84","67","2021-01-08 17:59","0.7","109","5.9","126","2021-01-08 02:31","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1014.0","...","1015.5","2021-01-09 09:29","1011.8","2021-01-09 14:19","7.8","9.9","2021-01-09 14:22","5.3","2021-01-09 01:02","...","66","55","2021-01-09 14:24","0.5","105","4.4","123","2021-01-09 13:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1011.6","...","1014.0","2021-01-10 00:49","1009.1","2021-01-10 15:48","11.7","15.3","2021-01-10 13:20","6.6","2021-01-10 02:35","...","65","51","2021-01-10 13:22","1.1","104","6.6","127","2021-01-10 14:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1012.2","...","1013.9","2021-01-11 22:11","1010.4","2021-01-11 14:23","10.1","11.8","2021-01-11 00:01","7.9","2021-01-11 23:35","...","95","83","2021-01-12 00:00","0.3","118","4.0","119","2021-01-11 01:35","15.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1010.9","...","1013.7","2021-01-12 00:18","1008.7","2021-01-12 15:12","9.4","14.0","2021-01-12 14:26","7.4","2021-01-12 04:36","...","75","47","2021-01-12 14:27","0.4","112","4.0","136","2021-01-12 15:27","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1007.3","...","1009.1","2021-01-13 00:05","1003.7","2021-01-13 15:06","12.3","20.1","2021-01-13 14:40","6.0","2021-01-13 05:54","...","65","33","2021-01-13 14:02","0.6","117","5.8","97","2021-01-13 10:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1005.1","...","1007.4","2021-01-14 01:11","1003.2","2021-01-14 13:54","15.4","23.1","2021-01-14 14:33","9.4","2021-01-14 05:55","...","63","29","2021-01-14 14:35","0.7","116","3.9","139","2021-01-14 16:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1004.0","...","1005.9","2021-01-15 08:22","1001.3","2021-01-15 15:00","15.4","21.9","2021-01-15 12:55","9.7","2021-01-15 06:31","...","70","33","2021-01-15 13:17","0.1","100","3.7","267","2021-01-15 14:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1006.6","...","1011.6","2021-01-16 23:59","1004.0","2021-01-16 13:32","16.8","22.4","2021-01-16 14:40","13.4","2021-01-16 01:41","...","71","45","2021-01-16 13:49","1.3","115","6.7","121","2021-01-16 12:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1013.8","...","1015.9","2021-01-17 09:37","1011.5","2021-01-17 00:05","12.6","13.6","2021-01-17 00:06","11.4","2021-01-17 21:31","...","81","70","2021-01-17 15:02","0.8","109","4.3","111","2021-01-17 17:41","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1010.8","...","1013.6","2021-01-18 00:12","1008.3","2021-01-18 15:04","13.3","16.6","2021-01-18 14:02","10.2","2021-01-18 05:55","...","66","50","2021-01-18 12:13","1.4","117","8.0","141","2021-01-18 11:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1007.9","...","1009.5","2021-01-19 09:03","1006.0","2021-01-19 14:42","16.2","20.5","2021-01-19 14:39","12.8","2021-01-19 00:02","...","64","49","2021-01-19 14:41","2.4","110","8.9","129","2021-01-19 16:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1005.4","...","1007.3","2021-01-20 08:24","1003.1","2021-01-20 15:20","19.8","24.4","2021-01-20 14:37","16.0","2021-01-20 00:01","...","72","55","2021-01-20 14:37","2.1","117","8.9","114","2021-01-20 11:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1003.2","...","1005.2","2021-01-21 07:04","1000.9","2021-01-21 14:36","21.7","29.6","2021-01-21 13:26","18.0","2021-01-21 02:12","...","72","41","2021-01-21 13:33","0.4","118","3.7","129","2021-01-21 11:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","999.5","...","1001.2","2021-01-22 00:11","997.4","2021-01-22 14:44","22.0","25.5","2021-01-22 12:15","19.9","2021-01-22 23:52","...","83","65","2021-01-22 14:03","1.2","116","7.7","109","2021-01-22 09:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1002.1","...","1006.2","2021-01-23 23:59","999.0","2021-01-23 01:25","18.8","20.4","2021-01-23 14:01","17.1","2021-01-23 17:56","...","88","77","2021-01-23 14:02","0.3","130","3.3","124","2021-01-23 23:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1006.4","...","1007.7","2021-01-24 09:18","1005.2","2021-01-24 14:39","17.3","20.3","2021-01-24 13:12","15.7","2021-01-24 06:41","...","71","57","2021-01-24 12:55","1.6","116","7.7","109","2021-01-24 11:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1006.4","...","1008.6","2021-01-25 09:40","1004.7","2021-01-25 16:07","17.3","20.8","2021-01-25 14:37","15.5","2021-01-25 07:22","...","78","59","2021-01-25 09:12","0.5","115","5.7","106","2021-01-25 00:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1005.3","...","1006.7","2021-01-26 23:49","1004.0","2021-01-26 15:26","17.5","21.9","2021-01-26 11:24","13.5","2021-01-26 06:21","...","84","56","2021-01-26 11:02","0.3","314","4.4","279","2021-01-26 12:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1006.0","...","1007.9","2021-01-27 09:32","1003.5","2021-01-27 14:55","17.7","20.9","2021-01-27 13:42","15.6","2021-01-27 03:52","...","82","63","2021-01-27 13:42","0.9","114","6.5","125","2021-01-27 12:22","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1010.0","...","1013.2","2021-01-28 22:34","1006.6","2021-01-28 01:31","15.0","17.0","2021-01-28 00:47","13.3","2021-01-28 23:52","...","77","55","2021-01-28 22:32","0.3","106","4.4","139","2021-01-28 16:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1012.0","...","1014.1","2021-01-29 09:16","1010.0","2021-01-29 14:11","14.3","17.2","2021-01-29 14:08","12.7","2021-01-29 06:51","...","56","44","2021-01-29 11:36","1.8","96","10.0","87","2021-01-29 09:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1010.2","...","1012.1","2021-01-30 08:49","1007.8","2021-01-30 14:44","17.2","23.5","2021-01-30 14:38","13.3","2021-01-30 04:02","...","61","39","2021-01-30 14:40","1.8","115","9.0","116","2021-01-30 02:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1009.7","...","1011.7","2021-01-31 09:40","1007.6","2021-01-31 15:03","17.3","22.8","2021-01-31 14:48","12.7","2021-01-31 07:01","...","67","47","2021-01-31 11:11","0.2","100","3.6","266","2021-01-31 13:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
